/,15,17,13,11,5,19,1,3,other
2009,100.0,0,0,0,0,0,0,0,0.0
2010,50.0,0,0,0,50.0,0,0,0,0.0
2011,66.66666666666667,0,33.333333333333336,0,0,0,0,0,0.0
2012,70.0,10.0,20.0,0,0,0,0,0,0.0
2013,0,0,100.0,0,0,0,0,0,0.0
2014,0,0,0,50.0,25.0,0,0,25.0,0.0
2015,30.0,20.0,20.0,10.0,0,10.0,10.0,0,0.0
